path,title,kind,folder,priority,categories,summary
reports/korea-trending/repositories/naver__egjs-view3d.md,naver/egjs-view3d,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/egjs view3d 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/egjs view3d local path sources/naver egjs view3d HEAD 6914eca stars/forks 223 / 34 language TypeScript license MIT pushedAt 2023 02 28T06 57 27Z trendScore / priorit
reports/korea-trending/repositories/naver__egjs.md,naver/egjs,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/egjs 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/egjs local path sources/naver egjs HEAD 24f2bac stars/forks 945 / 77 language JavaScript license NOASSERTION pushedAt 2025 01 08T05 09 10Z trendScore / priorityScore 109 / 
reports/korea-trending/repositories/naver__fe-news.md,naver/fe-news,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/fe news 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/fe news local path sources/naver fe news HEAD fcff20b stars/forks 6268 / 320 language license pushedAt 2026 06 04T09 36 19Z trendScore / priorityScore 118 / 345 한줄 해석 MC
reports/korea-trending/repositories/naver__fire.md,naver/fire,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/fire 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/fire local path sources/naver fire HEAD d150290 stars/forks 142 / 7 language Python license NOASSERTION pushedAt 2022 07 06T08 12 31Z trendScore / priorityScore 72 / 167 한줄
reports/korea-trending/repositories/naver__fixture-monkey.md,naver/fixture-monkey,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/fixture monkey 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/fixture monkey local path sources/naver fixture monkey HEAD d337a72 stars/forks 696 / 122 language Java license Apache 2.0 pushedAt 2026 05 29T09 14 12Z trendScor
reports/korea-trending/repositories/naver__garnet.md,naver/garnet,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/garnet 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/garnet local path sources/naver garnet HEAD c5a7adb stars/forks 68 / 8 language Python license Apache 2.0 pushedAt 2022 11 08T03 53 02Z trendScore / priorityScore 67 / 15
reports/korea-trending/repositories/naver__gdc.md,naver/gdc,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/gdc 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/gdc local path sources/naver gdc HEAD a59c5b7 stars/forks 118 / 20 language Python license NOASSERTION pushedAt 2022 12 07T17 29 32Z trendScore / priorityScore 73 / 224 한줄 해
reports/korea-trending/repositories/naver__guitar.md,naver/guitar,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/guitar 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/guitar local path sources/naver guitar HEAD acd047c stars/forks 77 / 18 language AutoIt license pushedAt 2020 05 07T13 47 20Z trendScore / priorityScore 70 / 176 한줄 해석 위키
reports/korea-trending/repositories/naver__hackday-conventions-java.md,naver/hackday-conventions-java,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/hackday conventions java 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/hackday conventions java local path sources/naver hackday conventions java HEAD 1f277f7 stars/forks 217 / 155 language license pushedAt 2023 10 04T02 32
reports/korea-trending/repositories/naver__hadoop.md,naver/hadoop,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/hadoop 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/hadoop local path sources/naver hadoop HEAD 0c0a80f stars/forks 41 / 29 language Java license Apache 2.0 pushedAt 2022 11 03T00 31 17Z trendScore / priorityScore 66 / 220
reports/korea-trending/repositories/naver__image-sprite-webpack-plugin.md,naver/image-sprite-webpack-plugin,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/image sprite webpack plugin 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/image sprite webpack plugin local path sources/naver image sprite webpack plugin HEAD e5d495f stars/forks 27 / 5 language TypeScript license MIT push
reports/korea-trending/repositories/naver__kapture-localization.md,naver/kapture-localization,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/kapture localization 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/kapture localization local path sources/naver kapture localization HEAD f3bbdcd stars/forks 286 / 43 language Python license BSD 3 Clause pushedAt 2024 03 2
reports/korea-trending/repositories/naver__kapture.md,naver/kapture,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/kapture 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/kapture local path sources/naver kapture HEAD 8225b77 stars/forks 541 / 71 language Python license BSD 3 Clause pushedAt 2026 04 17T09 46 26Z trendScore / priorityScore 
reports/korea-trending/repositories/naver__lispe.md,naver/lispe,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/lispe 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/lispe local path sources/naver lispe HEAD 1db2766 stars/forks 594 / 19 language C license NOASSERTION pushedAt 2026 06 17T12 23 35Z trendScore / priorityScore 100 / 317 한줄
reports/korea-trending/repositories/naver__lobster.md,naver/lobster,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/lobster 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/lobster local path sources/naver lobster HEAD a62de38 stars/forks 70 / 3 language Go license Apache 2.0 pushedAt 2026 05 11T00 51 48Z trendScore / priorityScore 80 / 269
reports/korea-trending/repositories/naver__ludvig.md,naver/ludvig,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/ludvig 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/ludvig local path sources/naver ludvig HEAD 4461fc5 stars/forks 78 / 4 language C++ license NOASSERTION pushedAt 2025 08 27T15 35 50Z trendScore / priorityScore 72 / 214 
reports/korea-trending/repositories/naver__mast3r.md,naver/mast3r,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/mast3r 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/mast3r local path sources/naver mast3r HEAD f5209af stars/forks 2999 / 272 language Python license NOASSERTION pushedAt 2025 06 30T07 07 35Z trendScore / priorityScore 10
reports/korea-trending/repositories/naver__multi-hmr.md,naver/multi-hmr,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/multi hmr 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/multi hmr local path sources/naver multi hmr HEAD 651fb41 stars/forks 412 / 34 language Python license NOASSERTION pushedAt 2026 03 03T17 22 15Z trendScore / priorityS
reports/korea-trending/repositories/naver__multi-hmr2.md,naver/multi-hmr2,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/multi hmr2 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/multi hmr2 local path sources/naver multi hmr2 HEAD 1a1b92f stars/forks 30 / 0 language Python license NOASSERTION pushedAt 2026 06 16T08 57 42Z trendScore / priority
reports/korea-trending/repositories/naver__multilingual-distilwhisper.md,naver/multilingual-distilwhisper,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/multilingual distilwhisper 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/multilingual distilwhisper local path sources/naver multilingual distilwhisper HEAD 1e68c61 stars/forks 34 / 0 language Python license pushedAt 2026 0
reports/korea-trending/repositories/naver__must3r.md,naver/must3r,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/must3r 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/must3r local path sources/naver must3r HEAD 0c0d76b stars/forks 328 / 22 language Python license NOASSERTION pushedAt 2026 02 10T08 51 47Z trendScore / priorityScore 91 /
reports/korea-trending/repositories/naver__nam-sdk-android.md,naver/nam-sdk-android,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/nam sdk android 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/nam sdk android local path sources/naver nam sdk android HEAD acde280 stars/forks 16 / 0 language Java license NOASSERTION pushedAt 2026 06 16T05 34 11Z trendSco
reports/korea-trending/repositories/naver__nam-sdk-ios.md,naver/nam-sdk-ios,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/nam sdk ios 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/nam sdk ios local path sources/naver nam sdk ios HEAD 7101cca stars/forks 6 / 4 language C++ license NOASSERTION pushedAt 2026 06 16T06 10 42Z trendScore / priorityS
reports/korea-trending/repositories/naver__naveridlogin-sdk-android.md,naver/naveridlogin-sdk-android,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/naveridlogin sdk android 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/naveridlogin sdk android local path sources/naver naveridlogin sdk android HEAD e94ae7a stars/forks 124 / 35 language Kotlin license Apache 2.0 pushedAt
reports/korea-trending/repositories/naver__naveridlogin-sdk-ios.md,naver/naveridlogin-sdk-ios,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/naveridlogin sdk ios 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/naveridlogin sdk ios local path sources/naver naveridlogin sdk ios HEAD 554b8c0 stars/forks 60 / 37 language Objective C license Apache 2.0 pushedAt 2025 03
reports/korea-trending/repositories/naver__nbase-arc.md,naver/nbase-arc,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/nbase arc 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/nbase arc local path sources/naver nbase arc HEAD 5cc17be stars/forks 180 / 35 language C license Apache 2.0 pushedAt 2023 04 12T03 17 50Z trendScore / priorityScore 1
reports/korea-trending/repositories/naver__notify-pr-review.md,naver/notify-pr-review,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/notify pr review 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/notify pr review local path sources/naver notify pr review HEAD 02cceb8 stars/forks 53 / 10 language JavaScript license Apache 2.0 pushedAt 2025 07 11T01 05 28Z
reports/korea-trending/repositories/naver__p2pcp.md,naver/p2pcp,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/p2pcp 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/p2pcp local path sources/naver p2pcp HEAD f1fa29c stars/forks 23 / 2 language Go license Apache 2.0 pushedAt 2026 05 29T08 24 55Z trendScore / priorityScore 76 / 213 한줄 해석
reports/korea-trending/repositories/naver__panst3r.md,naver/panst3r,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/panst3r 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/panst3r local path sources/naver panst3r HEAD 0253909 stars/forks 73 / 6 language Python license NOASSERTION pushedAt 2026 03 20T16 13 59Z trendScore / priorityScore 82 
reports/korea-trending/repositories/naver__pisco.md,naver/pisco,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/pisco 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/pisco local path sources/naver pisco HEAD e1250cc stars/forks 8 / 2 language Python license NOASSERTION pushedAt 2026 06 03T14 13 12Z trendScore / priorityScore 68 / 166 한
reports/korea-trending/repositories/naver__PoseGPT.md,naver/PoseGPT,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/PoseGPT 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/PoseGPT local path sources/naver PoseGPT HEAD bb2045c stars/forks 140 / 3 language Python license NOASSERTION pushedAt 2022 10 18T08 02 01Z trendScore / priorityScore 70
reports/korea-trending/repositories/naver__posescript.md,naver/posescript,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/posescript 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/posescript local path sources/naver posescript HEAD 15c8958 stars/forks 203 / 17 language Python license NOASSERTION pushedAt 2025 02 13T12 19 03Z trendScore / priori
reports/korea-trending/repositories/naver__pow3r.md,naver/pow3r,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/pow3r 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/pow3r local path sources/naver pow3r HEAD 25d7bb6 stars/forks 231 / 18 language Python license NOASSERTION pushedAt 2025 07 16T13 03 22Z trendScore / priorityScore 84 / 19
reports/korea-trending/repositories/naver__pr-stats.md,naver/pr-stats,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/pr stats 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/pr stats local path sources/naver pr stats HEAD cb9b122 stars/forks 204 / 14 language TypeScript license Apache 2.0 pushedAt 2024 12 10T05 19 44Z trendScore / priorityS
reports/korea-trending/repositories/naver__prism-live-studio.md,naver/prism-live-studio,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/prism live studio 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/prism live studio local path sources/naver prism live studio HEAD 0045e11 stars/forks 109 / 34 language C++ license GPL 2.0 pushedAt 2026 06 11T05 20 06Z trend
reports/korea-trending/repositories/naver__r2d2.md,naver/r2d2,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/r2d2 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/r2d2 local path sources/naver r2d2 HEAD 0ff8f6a stars/forks 519 / 92 language Python license NOASSERTION pushedAt 2023 12 17T18 50 23Z trendScore / priorityScore 89 / 210 한
reports/korea-trending/repositories/naver__roma.md,naver/roma,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/roma 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/roma local path sources/naver roma HEAD b146419 stars/forks 638 / 24 language Python license NOASSERTION pushedAt 2026 02 11T12 56 50Z trendScore / priorityScore 97 / 232 한
reports/korea-trending/repositories/naver__scavenger.md,naver/scavenger,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/scavenger 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/scavenger local path sources/naver scavenger HEAD b0ab3c5 stars/forks 465 / 48 language Java license Apache 2.0 pushedAt 2026 06 11T10 28 31Z trendScore / priorityScor
reports/korea-trending/repositories/naver__searchad-apidoc.md,naver/searchad-apidoc,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/searchad apidoc 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/searchad apidoc local path sources/naver searchad apidoc HEAD 0aa7a76 stars/forks 112 / 73 language Java license pushedAt 2026 06 16T09 38 20Z trendScore / prior
reports/korea-trending/repositories/naver__shine.md,naver/shine,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/shine 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/shine local path sources/naver shine HEAD 825a6f7 stars/forks 101 / 9 language Python license NOASSERTION pushedAt 2024 07 24T19 04 30Z trendScore / priorityScore 70 / 193
reports/korea-trending/repositories/naver__sling.md,naver/sling,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/sling 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/sling local path sources/naver sling HEAD 5671cd44 stars/forks 119 / 5 language C++ license pushedAt 2022 10 31T00 25 34Z trendScore / priorityScore 70 / 234 한줄 해석 검색/임베딩/
reports/korea-trending/repositories/naver__smarteditor2.md,naver/smarteditor2,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/smarteditor2 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/smarteditor2 local path sources/naver smarteditor2 HEAD cf6070f stars/forks 294 / 161 language JavaScript license NOASSERTION pushedAt 2020 12 08T08 51 42Z trendSco
reports/korea-trending/repositories/naver__splade.md,naver/splade,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/splade 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/splade local path sources/naver splade HEAD 8dcd33a stars/forks 994 / 96 language Python license NOASSERTION pushedAt 2024 05 03T14 52 32Z trendScore / priorityScore 110 
reports/korea-trending/repositories/naver__spring-batch-plus.md,naver/spring-batch-plus,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/spring batch plus 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/spring batch plus local path sources/naver spring batch plus HEAD e1966e0 stars/forks 129 / 10 language Kotlin license Apache 2.0 pushedAt 2026 06 15T10 30 16Z
reports/korea-trending/repositories/naver__spring-jdbc-plus.md,naver/spring-jdbc-plus,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/spring jdbc plus 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/spring jdbc plus local path sources/naver spring jdbc plus HEAD e57f513 stars/forks 292 / 32 language Java license Apache 2.0 pushedAt 2025 12 22T01 26 45Z tren
reports/korea-trending/repositories/naver__sqlova.md,naver/sqlova,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/sqlova 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/sqlova local path sources/naver sqlova HEAD fc68af6 stars/forks 648 / 167 language Python license Apache 2.0 pushedAt 2020 07 29T06 02 43Z trendScore / priorityScore 92 /
reports/korea-trending/repositories/naver__storybook-addon-preview.md,naver/storybook-addon-preview,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/storybook addon preview 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/storybook addon preview local path sources/naver storybook addon preview HEAD 4a8664c stars/forks 65 / 9 language TypeScript license MIT pushedAt 2023 06
reports/korea-trending/repositories/naver__tamgu.md,naver/tamgu,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/tamgu 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/tamgu local path sources/naver tamgu HEAD 23baa39 stars/forks 224 / 13 language C++ license BSD 3 Clause pushedAt 2026 05 06T13 01 03Z trendScore / priorityScore 92 / 257 
reports/korea-trending/repositories/naver__tldr.md,naver/tldr,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/tldr 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/tldr local path sources/naver tldr HEAD bcbd043 stars/forks 127 / 3 language Python license NOASSERTION pushedAt 2022 06 15T06 55 41Z trendScore / priorityScore 86 / 193 한줄
reports/korea-trending/repositories/naver__zeplin-flutter-gen.md,naver/zeplin-flutter-gen,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver/zeplin flutter gen 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver/zeplin flutter gen local path sources/naver zeplin flutter gen HEAD 62935b3 stars/forks 53 / 5 language JavaScript license MIT pushedAt 2026 01 01T13 39 25Z t
reports/korea-trending/repositories/naver-ai__BlendNeRF.md,naver-ai/BlendNeRF,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/BlendNeRF 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/BlendNeRF local path sources/naver ai BlendNeRF HEAD 404622d stars/forks 148 / 9 language Python license NOASSERTION pushedAt 2023 08 03T07 56 22Z trendScore / p
reports/korea-trending/repositories/naver-ai__c3-gan.md,naver-ai/c3-gan,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/c3 gan 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/c3 gan local path sources/naver ai c3 gan HEAD 079087d stars/forks 128 / 6 language Python license NOASSERTION pushedAt 2022 06 28T22 09 00Z trendScore / prioritySc
reports/korea-trending/repositories/naver-ai__calm.md,naver-ai/calm,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/calm 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/calm local path sources/naver ai calm HEAD 0ebb8a5 stars/forks 90 / 6 language Python license NOASSERTION pushedAt 2022 06 08T04 20 14Z trendScore / priorityScore 68 
reports/korea-trending/repositories/naver-ai__carecall-corpus.md,naver-ai/carecall-corpus,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/carecall corpus 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/carecall corpus local path sources/naver ai carecall corpus HEAD 033f6cf stars/forks 62 / 2 language license NOASSERTION pushedAt 2022 05 03T02 32 28Z tren
reports/korea-trending/repositories/naver-ai__chacha-chatbot.md,naver-ai/chacha-chatbot,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/chacha chatbot 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/chacha chatbot local path sources/naver ai chacha chatbot HEAD 52c88f3 stars/forks 42 / 5 language Python license MIT pushedAt 2025 12 29T04 54 36Z trendSco
reports/korea-trending/repositories/naver-ai__cl-vs-mim.md,naver-ai/cl-vs-mim,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/cl vs mim 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/cl vs mim local path sources/naver ai cl vs mim HEAD eafe516 stars/forks 116 / 9 language Jupyter Notebook license NOASSERTION pushedAt 2024 03 13T06 22 41Z tren
reports/korea-trending/repositories/naver-ai__DenseDiffusion.md,naver-ai/DenseDiffusion,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/DenseDiffusion 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/DenseDiffusion local path sources/naver ai DenseDiffusion HEAD 54a2ea6 stars/forks 508 / 35 language Jupyter Notebook license Apache 2.0 pushedAt 2023 11 14
reports/korea-trending/repositories/naver-ai__eccv-caption.md,naver-ai/eccv-caption,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/eccv caption 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/eccv caption local path sources/naver ai eccv caption HEAD 65ec1c4 stars/forks 56 / 2 language Python license NOASSERTION pushedAt 2024 03 01T12 15 03Z trendS
reports/korea-trending/repositories/naver-ai__egtr.md,naver-ai/egtr,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/egtr 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/egtr local path sources/naver ai egtr HEAD 7f87450 stars/forks 148 / 23 language Python license Apache 2.0 pushedAt 2024 06 25T07 28 41Z trendScore / priorityScore 75
reports/korea-trending/repositories/naver-ai__GGDR.md,naver-ai/GGDR,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/GGDR 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/GGDR local path sources/naver ai GGDR HEAD 7071792 stars/forks 102 / 8 language Python license NOASSERTION pushedAt 2022 08 10T05 57 07Z trendScore / priorityScore 70
reports/korea-trending/repositories/naver-ai__hypermix.md,naver-ai/hypermix,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/hypermix 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/hypermix local path sources/naver ai hypermix HEAD b36fa71 stars/forks 62 / 2 language Python license MIT pushedAt 2021 12 20T04 25 21Z trendScore / priorityScore
reports/korea-trending/repositories/naver-ai__KoBBQ.md,naver-ai/KoBBQ,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/KoBBQ 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/KoBBQ local path sources/naver ai KoBBQ HEAD 0dd165a stars/forks 19 / 3 language Python license MIT pushedAt 2024 05 13T09 45 05Z trendScore / priorityScore 79 / 156
reports/korea-trending/repositories/naver-ai__KoNET.md,naver-ai/KoNET,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/KoNET 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/KoNET local path sources/naver ai KoNET HEAD 23df8c6 stars/forks 26 / 1 language Python license AGPL 3.0 pushedAt 2025 05 15T00 56 01Z trendScore / priorityScore 80 
reports/korea-trending/repositories/naver-ai__korean-safety-benchmarks.md,naver-ai/korean-safety-benchmarks,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/korean safety benchmarks 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/korean safety benchmarks local path sources/naver ai korean safety benchmarks HEAD e32837c stars/forks 251 / 18 language Python license MIT pushed
reports/korea-trending/repositories/naver-ai__MM-JudgeBias.md,naver-ai/MM-JudgeBias,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/MM JudgeBias 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/MM JudgeBias local path sources/naver ai MM JudgeBias HEAD f0df841 stars/forks 9 / 1 language Python license Apache 2.0 pushedAt 2026 06 13T08 52 39Z trendSco
reports/korea-trending/repositories/naver-ai__model-stock.md,naver-ai/model-stock,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/model stock 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/model stock local path sources/naver ai model stock HEAD d9e19d1 stars/forks 129 / 2 language Jupyter Notebook license pushedAt 2025 08 09T16 53 14Z trendScore
reports/korea-trending/repositories/naver-ai__muco.md,naver-ai/muco,per-repository-report,korea-trending/repositories,-29,korea-trending-open-source;repository-deep-dives,naver ai/muco 생성일 2026 06 18T00 02 16.992Z 기본 정보 key value GitHub https //github.com/naver ai/muco local path sources/naver ai muco HEAD 604da53 stars/forks 13 / 1 language Python license Apache 2.0 pushedAt 2026 04 16T12 26 53Z trendScore / priorityScore 81 /
